obs_id,a,b,E1,E2
0,304.183258,23.388060,0.568407,0.495214
0,303.628662,23.502605,0.548986,0.532032
0,304.191376,22.815325,0.523572,0.649438
0,304.725769,23.229912,0.754951,0.508704
0,304.850800,22.652985,0.578144,0.530121
0,304.134094,23.828590,0.749379,0.556713
0,304.688995,23.541803,0.856237,0.530021
0,303.657440,23.813206,0.540940,0.639797
0,304.199219,23.359039,0.604070,0.570493
0,304.294312,23.449930,0.590576,0.527015
0,303.603027,23.194168,0.519032,0.481337
0,304.198578,23.466738,0.632976,0.523997
0,304.674561,23.513603,0.802992,0.519213
0,304.473480,23.314569,0.652728,0.544619
0,304.541809,23.297459,0.696013,0.564184
0,303.832336,23.758900,0.668087,0.530726
0,303.662750,23.411394,0.522746,0.515238
0,304.064362,23.310904,0.532286,0.562529
0,304.318451,23.096458,0.570091,0.503044
0,304.288177,23.548794,0.599757,0.545455
0,303.859497,23.280107,0.562634,0.689973
0,304.001038,23.656345,0.676950,0.540799
0,304.481140,23.396282,0.715864,0.559619
0,303.941010,23.866882,0.609943,0.575640
0,304.168396,23.337727,0.577552,0.508081
0,303.296722,23.588419,0.505509,0.499213
0,304.009491,23.161594,0.562163,0.589805
0,303.593353,23.924942,0.609254,0.508685
0,304.982422,23.056547,0.849418,0.550685
0,303.973785,23.365929,0.586310,0.523135
0,304.134796,23.390484,0.664135,0.695141
0,304.693176,23.283798,0.862966,0.545343
0,303.766998,23.601339,0.561667,0.662911
0,303.636597,23.473497,0.512328,0.613811
0,304.120728,23.705166,0.641248,0.692049
0,304.107117,23.166260,0.552244,0.528609
0,304.358612,23.127754,0.620417,0.536425
0,305.011353,23.165901,0.770790,0.591746
0,303.861023,23.056747,0.527983,0.512342
0,303.915344,23.371410,0.580595,0.535242
0,303.496460,23.967869,0.607965,0.497842
0,303.819489,23.787306,0.545778,0.618502
0,303.852478,23.716093,0.554718,0.512381
0,304.142548,23.620018,0.766957,0.673315
0,304.527039,23.165459,0.646234,0.648624
0,304.177460,23.683769,0.688942,0.749776
